Country_or_Other,Date_Time,NewCases,NewDeaths,NewRecovered
Bahrain,2020-06-05 10:17:25.059468,539.0,1.0,
Kazakhstan,2020-06-05 10:17:25.059468,245.0,0.0,
Bolivia,2020-06-05 10:17:25.059468,607.0,15.0,
Denmark,2020-06-05 10:17:25.059468,64.0,4.0,
Nigeria,2020-06-05 10:17:25.059468,328.0,10.0,
Armenia,2020-06-05 10:17:25.059468,596.0,7.0,
S. Korea,2020-06-05 10:17:25.059468,39.0,0.0,
Serbia,2020-06-05 10:17:25.059468,96.0,1.0,
Algeria,2020-06-05 10:17:25.059468,104.0,9.0,
Iraq,2020-06-05 10:17:25.059468,1006.0,14.0,
Czechia,2020-06-05 10:17:25.059468,35.0,1.0,
Moldova,2020-06-05 10:17:25.059468,229.0,8.0,
Ghana,2020-06-05 10:17:25.059468,283.0,4.0,
Norway,2020-06-05 10:17:25.059468,18.0,0.0,
Malaysia,2020-06-05 10:17:25.059468,19.0,1.0,
Morocco,2020-06-05 10:17:25.059468,68.0,0.0,
Cameroon,2020-06-05 10:17:25.059468,603.0,2.0,
Australia,2020-06-05 10:17:25.059468,11.0,0.0,
Finland,2020-06-05 10:17:25.059468,30.0,0.0,
Azerbaijan,2020-06-05 10:17:25.059468,338.0,4.0,
Guatemala,2020-06-05 10:17:25.059468,394.0,15.0,
Honduras,2020-06-05 10:17:25.059468,190.0,9.0,
Sudan,2020-06-05 10:17:25.059468,151.0,14.0,
Tajikistan,2020-06-05 10:17:25.059468,81.0,0.0,
Senegal,2020-06-05 10:17:25.059468,134.0,0.0,
Djibouti,2020-06-05 10:17:25.059468,69.0,0.0,
Guinea,2020-06-05 10:17:25.059468,69.0,0.0,
Luxembourg,2020-06-05 10:17:25.059468,5.0,0.0,
Uzbekistan,2020-06-05 10:17:25.059468,68.0,0.0,
Hungary,2020-06-05 10:17:25.059468,16.0,3.0,
DRC,2020-06-05 10:17:25.059468,120.0,3.0,
Ivory Coast,2020-06-05 10:17:25.059468,169.0,1.0,
Thailand,2020-06-05 10:17:25.059468,1.0,0.0,
Gabon,2020-06-05 10:17:25.059468,146.0,0.0,
Greece,2020-06-05 10:17:25.059468,15.0,0.0,
Nepal,2020-06-05 10:17:25.059468,278.0,1.0,
El Salvador,2020-06-05 10:17:25.059468,68.0,2.0,
North Macedonia,2020-06-05 10:17:25.059468,179.0,2.0,
Haiti,2020-06-05 10:17:25.059468,100.0,0.0,
Bulgaria,2020-06-05 10:17:25.059468,34.0,0.0,
Bosnia and Herzegovina,2020-06-05 10:17:25.059468,12.0,0.0,
Kenya,2020-06-05 10:17:25.059468,134.0,1.0,
Croatia,2020-06-05 10:17:25.059468,0.0,0.0,
Somalia,2020-06-05 10:17:25.059468,0.0,0.0,
Venezuela,2020-06-05 10:17:25.059468,58.0,0.0,
Cuba,2020-06-05 10:17:25.059468,14.0,0.0,
Mayotte,2020-06-05 10:17:25.059468,21.0,0.0,
Kyrgyzstan,2020-06-05 10:17:25.059468,37.0,2.0,
Estonia,2020-06-05 10:17:25.059468,20.0,0.0,
Maldives,2020-06-05 10:17:25.059468,11.0,0.0,
Iceland,2020-06-05 10:17:25.059468,0.0,0.0,
Ethiopia,2020-06-05 10:17:25.059468,169.0,1.0,
Sri Lanka,2020-06-05 10:17:25.059468,4.0,0.0,
Lithuania,2020-06-05 10:17:25.059468,7.0,0.0,
Slovakia,2020-06-05 10:17:25.059468,0.0,0.0,
New Zealand,2020-06-05 10:17:25.059468,0.0,0.0,
Mali,2020-06-05 10:17:25.059468,24.0,2.0,
Slovenia,2020-06-05 10:17:25.059468,2.0,0.0,
CAR,2020-06-05 10:17:25.059468,163.0,0.0,
Guinea-Bissau,2020-06-05 10:17:25.059468,29.0,4.0,
Lebanon,2020-06-05 10:17:25.059468,6.0,0.0,
Equatorial Guinea,2020-06-05 10:17:25.059468,0.0,0.0,
Costa Rica,2020-06-05 10:17:25.059468,34.0,0.0,
Albania,2020-06-05 10:17:25.059468,15.0,0.0,
Nicaragua,2020-06-05 10:17:25.059468,0.0,0.0,
Hong Kong,2020-06-05 10:17:25.059468,4.0,0.0,
Zambia,2020-06-05 10:17:25.059468,0.0,0.0,
Tunisia,2020-06-05 10:17:25.059468,0.0,0.0,
Paraguay,2020-06-05 10:17:25.059468,1.0,0.0,
Latvia,2020-06-05 10:17:25.059468,3.0,0.0,
South Sudan,2020-06-05 10:17:25.059468,0.0,0.0,
Madagascar,2020-06-05 10:17:25.059468,18.0,0.0,
Niger,2020-06-05 10:17:25.059468,3.0,0.0,
Cyprus,2020-06-05 10:17:25.059468,2.0,0.0,
Sierra Leone,2020-06-05 10:17:25.059468,15.0,0.0,
Burkina Faso,2020-06-05 10:17:25.059468,3.0,0.0,
Mauritania,2020-06-05 10:17:25.059468,99.0,4.0,
Andorra,2020-06-05 10:17:25.059468,0.0,0.0,
Chad,2020-06-05 10:17:25.059468,8.0,2.0,
Uruguay,2020-06-05 10:17:25.059468,2.0,0.0,
Georgia,2020-06-05 10:17:25.059468,4.0,0.0,
Jordan,2020-06-05 10:17:25.059468,19.0,0.0,
Diamond Princess,2020-06-05 10:17:25.059468,0.0,0.0,
San Marino,2020-06-05 10:17:25.059468,2.0,0.0,
Congo,2020-06-05 10:17:25.059468,24.0,0.0,
Malta,2020-06-05 10:17:25.059468,3.0,0.0,
Jamaica,2020-06-05 10:17:25.059468,0.0,0.0,
French Guiana,2020-06-05 10:17:25.059468,33.0,0.0,
Channel Islands,2020-06-05 10:17:25.059468,0.0,0.0,
Uganda,2020-06-05 10:17:25.059468,35.0,0.0,
Cabo Verde,2020-06-05 10:17:25.059468,34.0,0.0,
Tanzania,2020-06-05 10:17:25.059468,0.0,0.0,
Sao Tome and Principe,2020-06-05 10:17:25.059468,14.0,0.0,
Togo,2020-06-05 10:17:25.059468,20.0,0.0,
Réunion,2020-06-05 10:17:25.059468,1.0,0.0,
Yemen,2020-06-05 10:17:25.059468,16.0,8.0,
Palestine,2020-06-05 10:17:25.059468,0.0,0.0,
Taiwan,2020-06-05 10:17:25.059468,0.0,0.0,
Rwanda,2020-06-05 10:17:25.059468,10.0,0.0,
Malawi,2020-06-05 10:17:25.059468,16.0,0.0,
Mozambique,2020-06-05 10:17:25.059468,2.0,0.0,
Mauritius,2020-06-05 10:17:25.059468,2.0,0.0,
Isle of Man,2020-06-05 10:17:25.059468,0.0,0.0,
Liberia,2020-06-05 10:17:25.059468,13.0,2.0,
Vietnam,2020-06-05 10:17:25.059468,0.0,0.0,
Montenegro,2020-06-05 10:17:25.059468,0.0,0.0,
Eswatini,2020-06-05 10:17:25.059468,5.0,0.0,
Zimbabwe,2020-06-05 10:17:25.059468,28.0,0.0,
Benin,2020-06-05 10:17:25.059468,0.0,0.0,
Libya,2020-06-05 10:17:25.059468,30.0,0.0,
Myanmar,2020-06-05 10:17:25.059468,0.0,0.0,
Martinique,2020-06-05 10:17:25.059468,2.0,0.0,
Mongolia,2020-06-05 10:17:25.059468,5.0,0.0,
Faeroe Islands,2020-06-05 10:17:25.059468,0.0,0.0,
Gibraltar,2020-06-05 10:17:25.059468,1.0,0.0,
Guadeloupe,2020-06-05 10:17:25.059468,2.0,0.0,
Cayman Islands,2020-06-05 10:17:25.059468,4.0,0.0,
Guyana,2020-06-05 10:17:25.059468,0.0,0.0,
Bermuda,2020-06-05 10:17:25.059468,0.0,0.0,
Brunei,2020-06-05 10:17:25.059468,0.0,0.0,
Comoros,2020-06-05 10:17:25.059468,0.0,0.0,
Cambodia,2020-06-05 10:17:25.059468,0.0,0.0,
Syria,2020-06-05 10:17:25.059468,0.0,0.0,
Trinidad and Tobago,2020-06-05 10:17:25.059468,0.0,0.0,
Bahamas,2020-06-05 10:17:25.059468,0.0,0.0,
Aruba,2020-06-05 10:17:25.059468,0.0,0.0,
Monaco,2020-06-05 10:17:25.059468,0.0,0.0,
Barbados,2020-06-05 10:17:25.059468,0.0,0.0,
Suriname,2020-06-05 10:17:25.059468,8.0,0.0,
Angola,2020-06-05 10:17:25.059468,0.0,0.0,
Liechtenstein,2020-06-05 10:17:25.059468,0.0,0.0,
Sint Maarten,2020-06-05 10:17:25.059468,0.0,0.0,
Burundi,2020-06-05 10:17:25.059468,0.0,0.0,
French Polynesia,2020-06-05 10:17:25.059468,0.0,0.0,
Bhutan,2020-06-05 10:17:25.059468,1.0,0.0,
Macao,2020-06-05 10:17:25.059468,0.0,0.0,
Saint Martin,2020-06-05 10:17:25.059468,0.0,0.0,
Botswana,2020-06-05 10:17:25.059468,0.0,0.0,
Eritrea,2020-06-05 10:17:25.059468,0.0,0.0,
Antigua and Barbuda,2020-06-05 10:17:25.059468,0.0,0.0,
Gambia,2020-06-05 10:17:25.059468,0.0,0.0,
St. Vincent Grenadines,2020-06-05 10:17:25.059468,0.0,0.0,
Namibia,2020-06-05 10:17:25.059468,0.0,0.0,
Timor-Leste,2020-06-05 10:17:25.059468,0.0,0.0,
Grenada,2020-06-05 10:17:25.059468,0.0,0.0,
Curaçao,2020-06-05 10:17:25.059468,0.0,0.0,
New Caledonia,2020-06-05 10:17:25.059468,0.0,0.0,
Belize,2020-06-05 10:17:25.059468,1.0,0.0,
Laos,2020-06-05 10:17:25.059468,0.0,0.0,
Saint Lucia,2020-06-05 10:17:25.059468,0.0,0.0,
Dominica,2020-06-05 10:17:25.059468,0.0,0.0,
Fiji,2020-06-05 10:17:25.059468,0.0,0.0,
Saint Kitts and Nevis,2020-06-05 10:17:25.059468,0.0,0.0,
Falkland Islands,2020-06-05 10:17:25.059468,0.0,0.0,
Greenland,2020-06-05 10:17:25.059468,0.0,0.0,
Turks and Caicos,2020-06-05 10:17:25.059468,0.0,0.0,
Vatican City,2020-06-05 10:17:25.059468,0.0,0.0,
Montserrat,2020-06-05 10:17:25.059468,0.0,0.0,
Seychelles,2020-06-05 10:17:25.059468,0.0,0.0,
MS Zaandam,2020-06-05 10:17:25.059468,0.0,0.0,
Western Sahara,2020-06-05 10:17:25.059468,0.0,0.0,
British Virgin Islands,2020-06-05 10:17:25.059468,0.0,0.0,
Papua New Guinea,2020-06-05 10:17:25.059468,0.0,0.0,
Caribbean Netherlands,2020-06-05 10:17:25.059468,0.0,0.0,
St. Barth,2020-06-05 10:17:25.059468,0.0,0.0,
Lesotho,2020-06-05 10:17:25.059468,0.0,0.0,
Anguilla,2020-06-05 10:17:25.059468,0.0,0.0,
Saint Pierre Miquelon,2020-06-05 10:17:25.059468,0.0,0.0,
China,2020-06-04 15:08:03.059675,1.0,0.0,
USA,2020-06-04 15:08:03.059675,22268.0,1031.0,
Brazil,2020-06-04 15:08:03.059675,31890.0,1492.0,
Russia,2020-06-04 15:08:03.059675,8831.0,169.0,
Spain,2020-06-04 15:08:03.059675,334.0,5.0,
UK,2020-06-04 15:08:03.059675,1805.0,176.0,
Italy,2020-06-04 15:08:03.059675,177.0,88.0,
India,2020-06-04 15:08:03.059675,9889.0,275.0,
Germany,2020-06-04 15:08:03.059675,498.0,37.0,
Peru,2020-06-04 15:08:03.059675,4284.0,137.0,
Turkey,2020-06-04 15:08:03.059675,988.0,21.0,
Iran,2020-06-04 15:08:03.059675,3574.0,59.0,
France,2020-06-04 15:08:03.059675,767.0,44.0,
Chile,2020-06-04 15:08:03.059675,4664.0,81.0,
Mexico,2020-06-04 15:08:03.059675,3912.0,1092.0,
Canada,2020-06-04 15:08:03.059675,641.0,139.0,
Saudi Arabia,2020-06-04 15:08:03.059675,1975.0,32.0,
Pakistan,2020-06-04 15:08:03.059675,4801.0,82.0,
Qatar,2020-06-04 15:08:03.059675,1581.0,0.0,
Belgium,2020-06-04 15:08:03.059675,82.0,26.0,
Bangladesh,2020-06-04 15:08:03.059675,2423.0,35.0,
Netherlands,2020-06-04 15:08:03.059675,209.0,13.0,
Belarus,2020-06-04 15:08:03.059675,865.0,5.0,
Sweden,2020-06-04 15:08:03.059675,1080.0,20.0,
Ecuador,2020-06-04 15:08:03.059675,0.0,0.0,
South Africa,2020-06-04 15:08:03.059675,3267.0,56.0,
UAE,2020-06-04 15:08:03.059675,659.0,3.0,
Singapore,2020-06-04 15:08:03.059675,517.0,0.0,
Colombia,2020-06-04 15:08:03.059675,1766.0,42.0,
Portugal,2020-06-04 15:08:03.059675,331.0,8.0,
Switzerland,2020-06-04 15:08:03.059675,20.0,0.0,
Kuwait,2020-06-04 15:08:03.059675,562.0,6.0,
Egypt,2020-06-04 15:08:03.059675,1152.0,38.0,
Indonesia,2020-06-04 15:08:03.059675,585.0,23.0,
Ukraine,2020-06-04 15:08:03.059675,588.0,12.0,
Ireland,2020-06-04 15:08:03.059675,31.0,5.0,
Poland,2020-06-04 15:08:03.059675,361.0,2.0,
Philippines,2020-06-04 15:08:03.059675,634.0,10.0,
Argentina,2020-06-04 15:08:03.059675,929.0,25.0,
Romania,2020-06-04 15:08:03.059675,238.0,9.0,
Dominican Republic,2020-06-04 15:08:03.059675,279.0,4.0,
Afghanistan,2020-06-04 15:08:03.059675,787.0,6.0,
Israel,2020-06-04 15:08:03.059675,118.0,0.0,
Japan,2020-06-04 15:08:03.059675,32.0,3.0,
Austria,2020-06-04 15:08:03.059675,34.0,0.0,
Panama,2020-06-04 15:08:03.059675,435.0,6.0,
Oman,2020-06-04 15:08:03.059675,778.0,0.0,
Bahrain,2020-06-04 15:08:03.059675,481.0,1.0,
Kazakhstan,2020-06-04 15:08:03.059675,271.0,4.0,
Denmark,2020-06-04 15:08:03.059675,40.0,2.0,
Bolivia,2020-06-04 15:08:03.059675,647.0,24.0,
S. Korea,2020-06-04 15:08:03.059675,39.0,0.0,
Serbia,2020-06-04 15:08:03.059675,48.0,1.0,
Nigeria,2020-06-04 15:08:03.059675,350.0,8.0,
Armenia,2020-06-04 15:08:03.059675,697.0,6.0,
Algeria,2020-06-04 15:08:03.059675,98.0,8.0,
Czechia,2020-06-04 15:08:03.059675,56.0,2.0,
Moldova,2020-06-04 15:08:03.059675,223.0,5.0,
Ghana,2020-06-04 15:08:03.059675,337.0,0.0,
Iraq,2020-06-04 15:08:03.059675,672.0,15.0,
Norway,2020-06-04 15:08:03.059675,27.0,1.0,
Malaysia,2020-06-04 15:08:03.059675,277.0,0.0,
Morocco,2020-06-04 15:08:03.059675,81.0,2.0,
Australia,2020-06-04 15:08:03.059675,11.0,0.0,
Finland,2020-06-04 15:08:03.059675,0.0,1.0,
Cameroon,2020-06-04 15:08:03.059675,204.0,3.0,
Azerbaijan,2020-06-04 15:08:03.059675,262.0,2.0,
Guatemala,2020-06-04 15:08:03.059675,174.0,20.0,
Sudan,2020-06-04 15:08:03.059675,215.0,19.0,
Honduras,2020-06-04 15:08:03.059675,163.0,9.0,
Tajikistan,2020-06-04 15:08:03.059675,98.0,0.0,
Djibouti,2020-06-04 15:08:03.059675,119.0,0.0,
Luxembourg,2020-06-04 15:08:03.059675,3.0,0.0,
Senegal,2020-06-04 15:08:03.059675,89.0,0.0,
Guinea,2020-06-04 15:08:03.059675,58.0,0.0,
Hungary,2020-06-04 15:08:03.059675,23.0,5.0,
Uzbekistan,2020-06-04 15:08:03.059675,96.0,0.0,
DRC,2020-06-04 15:08:03.059675,149.0,3.0,
Ivory Coast,2020-06-04 15:08:03.059675,152.0,0.0,
Thailand,2020-06-04 15:08:03.059675,17.0,0.0,
Gabon,2020-06-04 15:08:03.059675,53.0,1.0,
Greece,2020-06-04 15:08:03.059675,15.0,1.0,
El Salvador,2020-06-04 15:08:03.059675,76.0,2.0,
Haiti,2020-06-04 15:08:03.059675,133.0,2.0,
Nepal,2020-06-04 15:08:03.059675,334.0,1.0,
North Macedonia,2020-06-04 15:08:03.059675,119.0,2.0,
Bosnia and Herzegovina,2020-06-04 15:08:03.059675,43.0,2.0,
Bulgaria,2020-06-04 15:08:03.059675,33.0,13.0,
Kenya,2020-06-04 15:08:03.059675,124.0,4.0,
Croatia,2020-06-04 15:08:03.059675,1.0,0.0,
Somalia,2020-06-04 15:08:03.059675,58.0,0.0,
Cuba,2020-06-04 15:08:03.059675,12.0,0.0,
Venezuela,2020-06-04 15:08:03.059675,135.0,0.0,
Mayotte,2020-06-04 15:08:03.059675,65.0,1.0,
Kyrgyzstan,2020-06-04 15:08:03.059675,28.0,0.0,
Estonia,2020-06-04 15:08:03.059675,10.0,0.0,
Maldives,2020-06-04 15:08:03.059675,22.0,0.0,
Iceland,2020-06-04 15:08:03.059675,0.0,0.0,
Sri Lanka,2020-06-04 15:08:03.059675,62.0,0.0,
Lithuania,2020-06-04 15:08:03.059675,3.0,0.0,
Ethiopia,2020-06-04 15:08:03.059675,150.0,1.0,
Slovakia,2020-06-04 15:08:03.059675,1.0,0.0,
New Zealand,2020-06-04 15:08:03.059675,0.0,0.0,
Slovenia,2020-06-04 15:08:03.059675,0.0,0.0,
Mali,2020-06-04 15:08:03.059675,75.0,6.0,
Guinea-Bissau,2020-06-04 15:08:03.059675,0.0,0.0,
Lebanon,2020-06-04 15:08:03.059675,50.0,1.0,
Equatorial Guinea,2020-06-04 15:08:03.059675,0.0,0.0,
CAR,2020-06-04 15:08:03.059675,115.0,0.0,
Albania,2020-06-04 15:08:03.059675,13.0,0.0,
Costa Rica,2020-06-04 15:08:03.059675,37.0,0.0,
Nicaragua,2020-06-04 15:08:03.059675,0.0,0.0,
Hong Kong,2020-06-04 15:08:03.059675,5.0,0.0,
Zambia,2020-06-04 15:08:03.059675,0.0,0.0,
Tunisia,2020-06-04 15:08:03.059675,0.0,0.0,
Paraguay,2020-06-04 15:08:03.059675,16.0,0.0,
Latvia,2020-06-04 15:08:03.059675,3.0,1.0,
South Sudan,2020-06-04 15:08:03.059675,0.0,0.0,
Niger,2020-06-04 15:08:03.059675,2.0,0.0,
Cyprus,2020-06-04 15:08:03.059675,0.0,0.0,
Madagascar,2020-06-04 15:08:03.059675,49.0,1.0,
Sierra Leone,2020-06-04 15:08:03.059675,5.0,0.0,
Burkina Faso,2020-06-04 15:08:03.059675,1.0,0.0,
Andorra,2020-06-04 15:08:03.059675,1.0,0.0,
Uruguay,2020-06-04 15:08:03.059675,4.0,0.0,
Chad,2020-06-04 15:08:03.059675,8.0,0.0,
Georgia,2020-06-04 15:08:03.059675,1.0,0.0,
Mauritania,2020-06-04 15:08:03.059675,39.0,5.0,
Jordan,2020-06-04 15:08:03.059675,8.0,0.0,
Diamond Princess,2020-06-04 15:08:03.059675,0.0,0.0,
San Marino,2020-06-04 15:08:03.059675,4.0,0.0,
Malta,2020-06-04 15:08:03.059675,0.0,0.0,
Congo,2020-06-04 15:08:03.059675,0.0,0.0,
Jamaica,2020-06-04 15:08:03.059675,1.0,1.0,
Channel Islands,2020-06-04 15:08:03.059675,0.0,0.0,
French Guiana,2020-06-04 15:08:03.059675,23.0,0.0,
Uganda,2020-06-04 15:08:03.059675,15.0,0.0,
Tanzania,2020-06-04 15:08:03.059675,0.0,0.0,
Cabo Verde,2020-06-04 15:08:03.059675,25.0,0.0,
Sao Tome and Principe,2020-06-04 15:08:03.059675,1.0,0.0,
Réunion,2020-06-04 15:08:03.059675,1.0,0.0,
Togo,2020-06-04 15:08:03.059675,13.0,0.0,
Palestine,2020-06-04 15:08:03.059675,7.0,0.0,
Yemen,2020-06-04 15:08:03.059675,34.0,8.0,
Taiwan,2020-06-04 15:08:03.059675,0.0,0.0,
Rwanda,2020-06-04 15:08:03.059675,13.0,0.0,
Malawi,2020-06-04 15:08:03.059675,24.0,0.0,
Mozambique,2020-06-04 15:08:03.059675,36.0,0.0,
Isle of Man,2020-06-04 15:08:03.059675,0.0,0.0,
Mauritius,2020-06-04 15:08:03.059675,0.0,0.0,
Vietnam,2020-06-04 15:08:03.059675,0.0,0.0,
Montenegro,2020-06-04 15:08:03.059675,0.0,0.0,
Liberia,2020-06-04 15:08:03.059675,5.0,0.0,
Eswatini,2020-06-04 15:08:03.059675,5.0,0.0,
Benin,2020-06-04 15:08:03.059675,17.0,0.0,
Zimbabwe,2020-06-04 15:08:03.059675,15.0,0.0,
Myanmar,2020-06-04 15:08:03.059675,3.0,0.0,
Libya,2020-06-04 15:08:03.059675,13.0,0.0,
Martinique,2020-06-04 15:08:03.059675,0.0,0.0,
Faeroe Islands,2020-06-04 15:08:03.059675,0.0,0.0,
Mongolia,2020-06-04 15:08:03.059675,1.0,0.0,
Gibraltar,2020-06-04 15:08:03.059675,0.0,0.0,
Guadeloupe,2020-06-04 15:08:03.059675,0.0,0.0,
Cayman Islands,2020-06-04 15:08:03.059675,4.0,0.0,
Guyana,2020-06-04 15:08:03.059675,0.0,0.0,
Bermuda,2020-06-04 15:08:03.059675,0.0,0.0,
Brunei,2020-06-04 15:08:03.059675,0.0,0.0,
Comoros,2020-06-04 15:08:03.059675,0.0,0.0,
Cambodia,2020-06-04 15:08:03.059675,0.0,0.0,
Syria,2020-06-04 15:08:03.059675,1.0,0.0,
Trinidad and Tobago,2020-06-04 15:08:03.059675,0.0,0.0,
Bahamas,2020-06-04 15:08:03.059675,0.0,0.0,
Aruba,2020-06-04 15:08:03.059675,0.0,0.0,
Monaco,2020-06-04 15:08:03.059675,0.0,0.0,
Barbados,2020-06-04 15:08:03.059675,0.0,0.0,
Angola,2020-06-04 15:08:03.059675,0.0,0.0,
Liechtenstein,2020-06-04 15:08:03.059675,0.0,0.0,
Suriname,2020-06-04 15:08:03.059675,8.0,0.0,
Sint Maarten,2020-06-04 15:08:03.059675,0.0,0.0,
Burundi,2020-06-04 15:08:03.059675,0.0,0.0,
French Polynesia,2020-06-04 15:08:03.059675,0.0,0.0,
Bhutan,2020-06-04 15:08:03.059675,0.0,0.0,
Macao,2020-06-04 15:08:03.059675,0.0,0.0,
Saint Martin,2020-06-04 15:08:03.059675,0.0,0.0,
Botswana,2020-06-04 15:08:03.059675,0.0,0.0,
Eritrea,2020-06-04 15:08:03.059675,0.0,0.0,
Antigua and Barbuda,2020-06-04 15:08:03.059675,0.0,0.0,
Gambia,2020-06-04 15:08:03.059675,0.0,0.0,
St. Vincent Grenadines,2020-06-04 15:08:03.059675,0.0,0.0,
Namibia,2020-06-04 15:08:03.059675,0.0,0.0,
Timor-Leste,2020-06-04 15:08:03.059675,0.0,0.0,
Grenada,2020-06-04 15:08:03.059675,0.0,0.0,
Curaçao,2020-06-04 15:08:03.059675,0.0,0.0,
New Caledonia,2020-06-04 15:08:03.059675,0.0,0.0,
Laos,2020-06-04 15:08:03.059675,0.0,0.0,
Saint Lucia,2020-06-04 15:08:03.059675,1.0,0.0,
Belize,2020-06-04 15:08:03.059675,0.0,0.0,
Dominica,2020-06-04 15:08:03.059675,0.0,0.0,
Fiji,2020-06-04 15:08:03.059675,0.0,0.0,
Saint Kitts and Nevis,2020-06-04 15:08:03.059675,0.0,0.0,
Falkland Islands,2020-06-04 15:08:03.059675,0.0,0.0,
Greenland,2020-06-04 15:08:03.059675,0.0,0.0,
Turks and Caicos,2020-06-04 15:08:03.059675,0.0,0.0,
Vatican City,2020-06-04 15:08:03.059675,0.0,0.0,
Montserrat,2020-06-04 15:08:03.059675,0.0,0.0,
Seychelles,2020-06-04 15:08:03.059675,0.0,0.0,
MS Zaandam,2020-06-04 15:08:03.059675,0.0,0.0,
Western Sahara,2020-06-04 15:08:03.059675,0.0,0.0,
British Virgin Islands,2020-06-04 15:08:03.059675,0.0,0.0,
Papua New Guinea,2020-06-04 15:08:03.059675,0.0,0.0,
Caribbean Netherlands,2020-06-04 15:08:03.059675,0.0,0.0,
St. Barth,2020-06-04 15:08:03.059675,0.0,0.0,
Lesotho,2020-06-04 15:08:03.059675,0.0,0.0,
Anguilla,2020-06-04 15:08:03.059675,0.0,0.0,
Saint Pierre Miquelon,2020-06-04 15:08:03.059675,0.0,0.0,
China,2020-06-03 11:43:43.316955,0.0,0.0,
USA,2020-06-03 11:43:43.316955,20578.0,1083.0,
Brazil,2020-06-03 11:43:43.316955,27312.0,1269.0,
Russia,2020-06-03 11:43:43.316955,8536.0,178.0,
Spain,2020-06-03 11:43:43.316955,394.0,1.0,
UK,2020-06-03 11:43:43.316955,1871.0,359.0,
Italy,2020-06-03 11:43:43.316955,321.0,71.0,
India,2020-06-03 11:43:43.316955,9633.0,259.0,
Germany,2020-06-03 11:43:43.316955,334.0,25.0,
Peru,2020-06-03 11:43:43.316955,4030.0,127.0,
Turkey,2020-06-03 11:43:43.316955,867.0,24.0,
Iran,2020-06-03 11:43:43.316955,3134.0,70.0,
France,2020-06-03 11:43:43.316955,352.0,81.0,
Chile,2020-06-03 11:43:43.316955,4942.0,87.0,
Mexico,2020-06-03 11:43:43.316955,3891.0,470.0,
Canada,2020-06-03 11:43:43.316955,675.0,103.0,
Saudi Arabia,2020-06-03 11:43:43.316955,2171.0,30.0,
Pakistan,2020-06-03 11:43:43.316955,4065.0,67.0,
Qatar,2020-06-03 11:43:43.316955,1901.0,2.0,
Belgium,2020-06-03 11:43:43.316955,70.0,17.0,
Bangladesh,2020-06-03 11:43:43.316955,2695.0,37.0,
Netherlands,2020-06-03 11:43:43.316955,86.0,10.0,
Belarus,2020-06-03 11:43:43.316955,861.0,5.0,
Ecuador,2020-06-03 11:43:43.316955,552.0,48.0,
Sweden,2020-06-03 11:43:43.316955,2214.0,74.0,
South Africa,2020-06-03 11:43:43.316955,1713.0,37.0,
Singapore,2020-06-03 11:43:43.316955,569.0,0.0,
UAE,2020-06-03 11:43:43.316955,571.0,1.0,
Colombia,2020-06-03 11:43:43.316955,1521.0,36.0,
Portugal,2020-06-03 11:43:43.316955,366.0,11.0,
Switzerland,2020-06-03 11:43:43.316955,19.0,1.0,
Kuwait,2020-06-03 11:43:43.316955,710.0,4.0,
Egypt,2020-06-03 11:43:43.316955,1079.0,36.0,
Indonesia,2020-06-03 11:43:43.316955,684.0,35.0,
Ireland,2020-06-03 11:43:43.316955,45.0,1.0,
Ukraine,2020-06-03 11:43:43.316955,483.0,8.0,
Poland,2020-06-03 11:43:43.316955,292.0,23.0,
Philippines,2020-06-03 11:43:43.316955,751.0,8.0,
Romania,2020-06-03 11:43:43.316955,152.0,8.0,
Argentina,2020-06-03 11:43:43.316955,949.0,14.0,
Dominican Republic,2020-06-03 11:43:43.316955,288.0,1.0,
Israel,2020-06-03 11:43:43.316955,92.0,1.0,
Afghanistan,2020-06-03 11:43:43.316955,758.0,24.0,
Japan,2020-06-03 11:43:43.316955,56.0,6.0,
Austria,2020-06-03 11:43:43.316955,12.0,1.0,
Panama,2020-06-03 11:43:43.316955,514.0,5.0,
Oman,2020-06-03 11:43:43.316955,738.0,8.0,
Bahrain,2020-06-03 11:43:43.316955,504.0,1.0,
Kazakhstan,2020-06-03 11:43:43.316955,225.0,4.0,
Denmark,2020-06-03 11:43:43.316955,37.0,0.0,
S. Korea,2020-06-03 11:43:43.316955,49.0,1.0,
Serbia,2020-06-03 11:43:43.316955,69.0,0.0,
Nigeria,2020-06-03 11:43:43.316955,347.0,1.0,
Bolivia,2020-06-03 11:43:43.316955,460.0,33.0,
Armenia,2020-06-03 11:43:43.316955,515.0,12.0,
Algeria,2020-06-03 11:43:43.316955,107.0,6.0,
Czechia,2020-06-03 11:43:43.316955,74.0,2.0,
Moldova,2020-06-03 11:43:43.316955,247.0,3.0,
Ghana,2020-06-03 11:43:43.316955,251.0,0.0,
Norway,2020-06-03 11:43:43.316955,22.0,0.0,
Iraq,2020-06-03 11:43:43.316955,781.0,21.0,
Malaysia,2020-06-03 11:43:43.316955,93.0,0.0,
Morocco,2020-06-03 11:43:43.316955,56.0,0.0,
Australia,2020-06-03 11:43:43.316955,8.0,0.0,
Finland,2020-06-03 11:43:43.316955,24.0,1.0,
Cameroon,2020-06-03 11:43:43.316955,0.0,0.0,
Azerbaijan,2020-06-03 11:43:43.316955,325.0,5.0,
Guatemala,2020-06-03 11:43:43.316955,250.0,7.0,
